symbol,A,Z,name,monoisotopic_mass,natural_abundance
Sr,83.0,38,strontium,82.91755437,
Sr,84.0,38,strontium,83.91341914,0.56
Sr,85.0,38,strontium,84.91293205,
Sr,86.0,38,strontium,85.90926061,9.86
Sr,87.0,38,strontium,86.90887753,7.0
Sr,88.0,38,strontium,87.90561254,82.58
Sr,89.0,38,strontium,88.9074511,
Sr,90.0,38,strontium,89.90773004,
Sr,91.0,38,strontium,90.91019544,
Sr,92.0,38,strontium,91.91103819,
Sr,93.0,38,strontium,92.91402423,
Sr,94.0,38,strontium,93.9153556,
Sr,95.0,38,strontium,94.91935294,
Sr,96.0,38,strontium,95.92170658,
Sr,97.0,38,strontium,96.92637396,
Sr,98.0,38,strontium,97.92868878,
Sr,99.0,38,strontium,98.93289067,
Sr,100.0,38,strontium,99.93576969,
Sr,101.0,38,strontium,100.9403517,
Sr,102.0,38,strontium,101.943791,
Y,79.0,39,yttrium,78.9373513,
Y,80.0,39,yttrium,79.9343561,
Y,81.0,39,yttrium,80.92945556,
Y,82.0,39,yttrium,81.9269314,
Y,83.0,39,yttrium,82.92248525,
Y,84.0,39,yttrium,83.92067209,
Y,85.0,39,yttrium,84.91643304,
Y,86.0,39,yttrium,85.91488598,
Y,87.0,39,yttrium,86.91087614,
Y,88.0,39,yttrium,87.90950156,
Y,89.0,39,yttrium,88.90584035,100.0
Y,90.0,39,yttrium,89.90714394,
Y,91.0,39,yttrium,90.90729744,
Y,92.0,39,yttrium,91.90894514,
Y,93.0,39,yttrium,92.90957789,
Y,94.0,39,yttrium,93.91159058,
Y,95.0,39,yttrium,94.91281606,
Y,96.0,39,yttrium,95.91589684,
Y,97.0,39,yttrium,96.91827411,
Y,98.0,39,yttrium,97.92238212,
Y,99.0,39,yttrium,98.92414798,
Y,100.0,39,yttrium,99.92771469,
Y,101.0,39,yttrium,100.9301477,
Y,102.0,39,yttrium,101.9343277,
Y,103.0,39,yttrium,102.937243,
Zr,80.0,40,zirconium,79.9404,
Zr,81.0,40,zirconium,80.93730889,
Zr,83.0,40,zirconium,82.92924215,
Zr,84.0,40,zirconium,83.9233269,
Zr,85.0,40,zirconium,84.92144445,
Zr,86.0,40,zirconium,85.9162972,
Zr,87.0,40,zirconium,86.91481799,
Zr,88.0,40,zirconium,87.91022129,
Zr,89.0,40,zirconium,88.90888144,
Zr,90.0,40,zirconium,89.90469766,51.45
Zr,91.0,40,zirconium,90.90563959,11.22
Zr,92.0,40,zirconium,91.90503468,17.15
Zr,93.0,40,zirconium,92.90646995,
Zr,94.0,40,zirconium,93.90631083,17.38
Zr,95.0,40,zirconium,94.90803853,
Zr,96.0,40,zirconium,95.90827143,2.8
Zr,97.0,40,zirconium,96.91095121,
Zr,98.0,40,zirconium,97.91272889,
Zr,99.0,40,zirconium,98.91666675,
Zr,100.0,40,zirconium,99.91800058,
Zr,101.0,40,zirconium,100.921448,
Zr,102.0,40,zirconium,101.9231409,
Zr,103.0,40,zirconium,102.9271907,
Zr,104.0,40,zirconium,103.9294357,
Zr,105.0,40,zirconium,104.9340082,
Nb,83.0,41,niobium,82.93729373,
Nb,85.0,41,niobium,84.92884584,
Nb,86.0,41,niobium,85.9257828,
Nb,87.0,41,niobium,86.92069375,
Nb,88.0,41,niobium,87.91822171,
Nb,89.0,41,niobium,88.91344507,
Nb,90.0,41,niobium,89.91125845,
Nb,91.0,41,niobium,90.90698966,
Nb,92.0,41,niobium,91.90718808,
Nb,93.0,41,niobium,92.906373,100.0
Nb,94.0,41,niobium,93.90727884,
Nb,95.0,41,niobium,94.9068324,
Nb,96.0,41,niobium,95.90809729,
Nb,97.0,41,niobium,96.90809593,
Nb,98.0,41,niobium,97.91032646,
Nb,99.0,41,niobium,98.91161318,
Nb,100.0,41,niobium,99.91432759,
Nb,101.0,41,niobium,100.9153103,
Nb,102.0,41,niobium,101.9180772,
Nb,103.0,41,niobium,102.9194572,
Nb,104.0,41,niobium,103.9228925,
Nb,105.0,41,niobium,104.9249465,
Nb,106.0,41,niobium,105.9289317,
Nb,107.0,41,niobium,106.9315937,
Nb,108.0,41,niobium,107.9360748,
Nb,109.0,41,niobium,108.939216,
Mo,85.0,42,molybdenum,84.93826074,
Mo,86.0,42,molybdenum,85.93117482,
Mo,87.0,42,molybdenum,86.9281962,
Mo,88.0,42,molybdenum,87.92196778,
Mo,89.0,42,molybdenum,88.91946815,
Mo,90.0,42,molybdenum,89.91393086,
Mo,91.0,42,molybdenum,90.91174531,
Mo,92.0,42,molybdenum,91.90680796,14.84
Mo,93.0,42,molybdenum,92.90680958,
Mo,94.0,42,molybdenum,93.9050849,9.25
Mo,95.0,42,molybdenum,94.90583877,15.92
Mo,96.0,42,molybdenum,95.90467612,16.68
Mo,97.0,42,molybdenum,96.90601812,9.55
Mo,98.0,42,molybdenum,97.90540482,24.13
Mo,99.0,42,molybdenum,98.90770851,
Mo,100.0,42,molybdenum,99.90747178,9.63
Mo,101.0,42,molybdenum,100.9103414,
Mo,102.0,42,molybdenum,101.9102834,
Mo,103.0,42,molybdenum,102.9130786,
Mo,104.0,42,molybdenum,103.9137344,
Mo,105.0,42,molybdenum,104.9169686,
Mo,106.0,42,molybdenum,105.9182595,
Mo,107.0,42,molybdenum,106.9221059,
Mo,108.0,42,molybdenum,107.9240335,
Mo,109.0,42,molybdenum,108.9284242,
Mo,110.0,42,molybdenum,109.9307037,
Mo,111.0,42,molybdenum,110.9356543,
Tc,87.0,43,technetium,86.93806719,
Tc,88.0,43,technetium,87.93378238,
Tc,89.0,43,technetium,88.92764865,
Tc,90.0,43,technetium,89.92407392,
Tc,91.0,43,technetium,90.9184254,
Tc,92.0,43,technetium,91.91526978,
Tc,93.0,43,technetium,92.91024595,
Tc,94.0,43,technetium,93.90965364,
Tc,95.0,43,technetium,94.90765361,
Tc,96.0,43,technetium,95.90786802,
Tc,97.0,43,technetium,96.90636671,
Tc,98.0,43,technetium,97.90721237,
Tc,99.0,43,technetium,98.90625084,0.0
Tc,100.0,43,technetium,99.90765388,
Tc,101.0,43,technetium,100.9073091,
Tc,102.0,43,technetium,101.9092097,
Tc,103.0,43,technetium,102.9091761,
Tc,104.0,43,technetium,103.9114249,
Tc,105.0,43,technetium,104.9116549,
Tc,106.0,43,technetium,105.9143576,
Tc,107.0,43,technetium,106.9154606,
Tc,108.0,43,technetium,107.9184957,
Tc,109.0,43,technetium,108.9202564,
Tc,110.0,43,technetium,109.9237435,
Tc,111.0,43,technetium,110.9259013,
Tc,112.0,43,technetium,111.9299458,
Tc,113.0,43,technetium,112.932569,
Ru,90.0,44,ruthenium,89.93034438,
Ru,91.0,44,ruthenium,90.92674186,
Ru,92.0,44,ruthenium,91.92023438,
Ru,93.0,44,ruthenium,92.91710444,
Ru,94.0,44,ruthenium,93.91134286,
Ru,95.0,44,ruthenium,94.91040576,
Ru,96.0,44,ruthenium,95.90759026,5.54
Ru,97.0,44,ruthenium,96.90754712,
Ru,98.0,44,ruthenium,97.90528681,1.87
Ru,99.0,44,ruthenium,98.90593408,12.76
Ru,100.0,44,ruthenium,99.90421426,12.6
Ru,101.0,44,ruthenium,100.9055769,17.06
Ru,102.0,44,ruthenium,101.9043441,31.55
Ru,103.0,44,ruthenium,102.9063186,
Ru,104.0,44,ruthenium,103.9054275,18.62
Ru,105.0,44,ruthenium,104.9077476,
Ru,106.0,44,ruthenium,105.9073291,
Ru,107.0,44,ruthenium,106.909972,
Ru,108.0,44,ruthenium,107.910188,
Ru,109.0,44,ruthenium,108.913326,
Ru,110.0,44,ruthenium,109.9140407,
Ru,111.0,44,ruthenium,110.9175699,
Ru,112.0,44,ruthenium,111.9188092,
Ru,113.0,44,ruthenium,112.922844,
Ru,114.0,44,ruthenium,113.9246136,
Ru,115.0,44,ruthenium,114.9288199,
Ru,116.0,44,ruthenium,115.9312192,
Ru,117.0,44,ruthenium,116.936103,
Rh,92.0,45,rhodium,91.93236769,
Rh,93.0,45,rhodium,92.92591278,
Rh,94.0,45,rhodium,93.92173045,
Rh,95.0,45,rhodium,94.9158979,
Rh,96.0,45,rhodium,95.91445305,
Rh,97.0,45,rhodium,96.91132922,
Rh,98.0,45,rhodium,97.91070784,
Rh,99.0,45,rhodium,98.90812824,
Rh,100.0,45,rhodium,99.90811726,
Rh,101.0,45,rhodium,100.9061606,
Rh,102.0,45,rhodium,101.9068374,
Rh,103.0,45,rhodium,102.905498,100.0
Rh,104.0,45,rhodium,103.9066492,
Rh,105.0,45,rhodium,104.9056885,
Rh,106.0,45,rhodium,105.9072868,
Rh,107.0,45,rhodium,106.9067478,
Rh,108.0,45,rhodium,107.9087145,
Rh,109.0,45,rhodium,108.9087488,
Rh,110.0,45,rhodium,109.9110794,
Rh,111.0,45,rhodium,110.9116423,
Rh,112.0,45,rhodium,111.9144032,
Rh,113.0,45,rhodium,112.9154393,
Rh,114.0,45,rhodium,113.9187183,
Rh,115.0,45,rhodium,114.9203116,
Rh,116.0,45,rhodium,115.9240585,
Rh,117.0,45,rhodium,116.9260354,
Rh,118.0,45,rhodium,117.9303402,
Rh,119.0,45,rhodium,118.932557,
Pd,94.0,46,palladium,93.9290376,
Pd,95.0,46,palladium,94.92488984,
Pd,96.0,46,palladium,95.91821508,
Pd,97.0,46,palladium,96.91647199,
Pd,98.0,46,palladium,97.91269834,
Pd,99.0,46,palladium,98.91177481,
Pd,100.0,46,palladium,99.90850481,
Pd,101.0,46,palladium,100.9082864,
Pd,102.0,46,palladium,101.9056022,1.02
Pd,103.0,46,palladium,102.9060809,
Pd,104.0,46,palladium,103.9040305,11.14
Pd,105.0,46,palladium,104.9050796,22.33
Pd,106.0,46,palladium,105.9034804,27.33
Pd,107.0,46,palladium,106.9051282,
Pd,108.0,46,palladium,107.9038916,26.46
Pd,109.0,46,palladium,108.9059504,
Pd,110.0,46,palladium,109.9051722,11.72
Pd,111.0,46,palladium,110.9076897,
Pd,112.0,46,palladium,111.9073297,
Pd,113.0,46,palladium,112.910261,
Pd,114.0,46,palladium,113.9103686,
Pd,115.0,46,palladium,114.9136585,
Pd,116.0,46,palladium,115.914297,
Pd,117.0,46,palladium,116.9179547,
Pd,118.0,46,palladium,117.9190667,
Pd,119.0,46,palladium,118.9233402,
Pd,120.0,46,palladium,119.9245511,
Pd,121.0,46,palladium,120.9289503,
Pd,122.0,46,palladium,121.9306317,
Ag,96.0,47,silver,95.93074391,
Ag,97.0,47,silver,96.92396533,
Ag,98.0,47,silver,97.92155997,
Ag,99.0,47,silver,98.91764577,
Ag,100.0,47,silver,99.91611545,
Ag,101.0,47,silver,100.912684,
Ag,102.0,47,silver,101.9117047,
Ag,103.0,47,silver,102.9089631,
Ag,104.0,47,silver,103.9086239,
Ag,105.0,47,silver,104.9065256,
Ag,106.0,47,silver,105.9066636,
Ag,107.0,47,silver,106.9050916,51.839
Ag,108.0,47,silver,107.9059503,
Ag,109.0,47,silver,108.9047553,48.161
Ag,110.0,47,silver,109.9061102,
Ag,111.0,47,silver,110.9052959,
Ag,112.0,47,silver,111.9070486,
Ag,113.0,47,silver,112.9065729,
Ag,114.0,47,silver,113.908823,
Ag,115.0,47,silver,114.9087674,
Ag,116.0,47,silver,115.9113868,
Ag,117.0,47,silver,116.9117739,
Ag,118.0,47,silver,117.9145955,
Ag,119.0,47,silver,118.9155703,
Ag,120.0,47,silver,119.9187848,
Ag,121.0,47,silver,120.9201253,
Ag,122.0,47,silver,121.9236644,
Ag,123.0,47,silver,122.9253371,
Ag,124.0,47,silver,123.9289312,
Ag,125.0,47,silver,124.931046,
Cd,98.0,48,cadmium,97.92738932,
Cd,99.0,48,cadmium,98.92492585,
Cd,100.0,48,cadmium,99.92034882,
Cd,101.0,48,cadmium,100.9185862,
Cd,102.0,48,cadmium,101.914482,
Cd,103.0,48,cadmium,102.9134165,
Cd,104.0,48,cadmium,103.9098564,
Cd,105.0,48,cadmium,104.9094639,
Cd,106.0,48,cadmium,105.9064599,1.25
Cd,107.0,48,cadmium,106.9066121,
Cd,108.0,48,cadmium,107.9041834,0.89
Cd,109.0,48,cadmium,108.9049867,
Cd,110.0,48,cadmium,109.9030066,12.49
Cd,111.0,48,cadmium,110.9041829,12.8
Cd,112.0,48,cadmium,111.9027629,24.13
Cd,113.0,48,cadmium,112.9044081,12.22
Cd,114.0,48,cadmium,113.9033651,28.73
Cd,115.0,48,cadmium,114.9054375,
Cd,116.0,48,cadmium,115.9047631,7.49
Cd,117.0,48,cadmium,116.907226,
Cd,118.0,48,cadmium,117.9069219,
Cd,119.0,48,cadmium,118.9098469,
Cd,120.0,48,cadmium,119.9098681,
Cd,121.0,48,cadmium,120.9129637,
Cd,122.0,48,cadmium,121.9134591,
Cd,123.0,48,cadmium,122.9168925,
Cd,124.0,48,cadmium,123.9176574,
Cd,125.0,48,cadmium,124.9212576,
Cd,126.0,48,cadmium,125.9224291,
Cd,127.0,48,cadmium,126.9264724,
Cd,128.0,48,cadmium,127.9278129,
Cd,129.0,48,cadmium,128.93215,
Cd,130.0,48,cadmium,129.9339407,
In,100.0,49,indium,99.93095718,
In,102.0,49,indium,101.9241071,
In,103.0,49,indium,102.9198819,
In,104.0,49,indium,103.9182145,
In,105.0,49,indium,104.9145023,
In,106.0,49,indium,105.9134637,
In,107.0,49,indium,106.9102901,
In,108.0,49,indium,107.9096935,
In,109.0,49,indium,108.9071514,
In,110.0,49,indium,109.9071698,
In,111.0,49,indium,110.9051085,
In,112.0,49,indium,111.9055377,
In,113.0,49,indium,112.9040618,4.29
In,114.0,49,indium,113.9049179,
In,115.0,49,indium,114.9038788,95.71
In,116.0,49,indium,115.90526,
In,117.0,49,indium,116.9045157,
In,118.0,49,indium,117.9063566,
In,119.0,49,indium,118.9058507,
In,120.0,49,indium,119.9079666,
In,121.0,49,indium,120.9078511,
In,122.0,49,indium,121.9102807,
In,123.0,49,indium,122.9104337,
In,124.0,49,indium,123.9131822,
In,125.0,49,indium,124.9136046,
In,126.0,49,indium,125.9165073,
In,127.0,49,indium,126.9174463,
In,128.0,49,indium,127.920401,
In,129.0,49,indium,128.9218053,
In,130.0,49,indium,129.9249766,
In,131.0,49,indium,130.9269715,
In,132.0,49,indium,131.9330013,
Sn,100.0,50,tin,99.9385042,
Sn,101.0,50,tin,100.9352592,
Sn,102.0,50,tin,101.9302908,
Sn,103.0,50,tin,102.9281053,
Sn,104.0,50,tin,103.9231052,
Sn,105.0,50,tin,104.9212684,
Sn,106.0,50,tin,105.9169574,
Sn,107.0,50,tin,106.9157137,
Sn,108.0,50,tin,107.9118943,
Sn,109.0,50,tin,108.9112921,
Sn,110.0,50,tin,109.9078448,
Sn,111.0,50,tin,110.9077401,
Sn,112.0,50,tin,111.9048239,0.97
Sn,113.0,50,tin,112.9051757,
Sn,114.0,50,tin,113.9027827,0.66
Sn,115.0,50,tin,114.9033447,0.34
Sn,116.0,50,tin,115.9017428,14.54
Sn,117.0,50,tin,116.902954,7.68
Sn,118.0,50,tin,117.9016066,24.22
Sn,119.0,50,tin,118.9033112,8.59
Sn,120.0,50,tin,119.9022016,32.58
Sn,121.0,50,tin,120.9042426,
Sn,122.0,50,tin,121.9034438,4.63
Sn,123.0,50,tin,122.9057252,
Sn,124.0,50,tin,123.9052766,5.79
Sn,125.0,50,tin,124.9077864,
Sn,126.0,50,tin,125.9076588,
Sn,127.0,50,tin,126.9103899,
Sn,128.0,50,tin,127.9105072,
Sn,129.0,50,tin,128.9134647,
Sn,130.0,50,tin,129.9139738,
Sn,131.0,50,tin,130.917045,
Sn,132.0,50,tin,131.9178267,
Sn,133.0,50,tin,132.9239134,
Sn,134.0,50,tin,133.9286821,
Sn,135.0,50,tin,134.9349086,
Sb,104.0,51,antimony,103.9364778,
Sb,105.0,51,antimony,104.9312759,
Sb,106.0,51,antimony,105.928638,
Sb,107.0,51,antimony,106.9241506,
Sb,108.0,51,antimony,107.9222267,
Sb,109.0,51,antimony,108.9181411,
Sb,110.0,51,antimony,109.9168543,
Sb,111.0,51,antimony,110.9132182,
Sb,112.0,51,antimony,111.9123999,
Sb,113.0,51,antimony,112.9093745,
Sb,114.0,51,antimony,113.9092902,
Sb,115.0,51,antimony,114.906598,
Sb,116.0,51,antimony,115.9067931,
Sb,117.0,51,antimony,116.9048415,
Sb,118.0,51,antimony,117.9055321,
Sb,119.0,51,antimony,118.9039455,
Sb,120.0,51,antimony,119.9050794,
Sb,121.0,51,antimony,120.903812,57.21
Sb,122.0,51,antimony,121.9051699,
Sb,123.0,51,antimony,122.9042132,42.79
Sb,124.0,51,antimony,123.905935,
Sb,125.0,51,antimony,124.905253,0.0
Sb,126.0,51,antimony,125.907253,
Sb,127.0,51,antimony,126.9069243,
Sb,128.0,51,antimony,127.9091456,
Sb,129.0,51,antimony,128.9091467,
Sb,130.0,51,antimony,129.9116621,
Sb,131.0,51,antimony,130.9119888,
Sb,132.0,51,antimony,131.9145077,
Sb,133.0,51,antimony,132.9152732,
Sb,134.0,51,antimony,133.9205357,
Sb,135.0,51,antimony,134.9251851,
Sb,136.0,51,antimony,135.9307459,
Sb,137.0,51,antimony,136.935555,
Te,105.0,52,tellurium,104.9433045,
Te,106.0,52,tellurium,105.9374997,
Te,107.0,52,tellurium,106.9350116,
Te,108.0,52,tellurium,107.9293805,
Te,109.0,52,tellurium,108.9273045,
Te,110.0,52,tellurium,109.9224581,
Te,111.0,52,tellurium,110.9210006,
Te,112.0,52,tellurium,111.9167279,
Te,113.0,52,tellurium,112.915891,
Te,114.0,52,tellurium,113.912089,
Te,115.0,52,tellurium,114.911902,
Te,116.0,52,tellurium,115.90846,
Te,117.0,52,tellurium,116.9086463,
Te,118.0,52,tellurium,117.9058536,
Te,119.0,52,tellurium,118.9064071,
Te,120.0,52,tellurium,119.9040593,0.09
Te,121.0,52,tellurium,120.9049438,
Te,122.0,52,tellurium,121.9030435,2.55
Te,123.0,52,tellurium,122.9042698,0.89
Te,124.0,52,tellurium,123.9028171,4.74
Te,125.0,52,tellurium,124.9044299,7.07
Te,126.0,52,tellurium,125.9033109,18.84
Te,127.0,52,tellurium,126.9052257,
Te,128.0,52,tellurium,127.9044613,31.74
Te,129.0,52,tellurium,128.9065965,
Te,130.0,52,tellurium,129.9062227,34.08
Te,131.0,52,tellurium,130.9085222,
Te,132.0,52,tellurium,131.9085467,
Te,133.0,52,tellurium,132.9109688,
Te,134.0,52,tellurium,133.911394,
Te,135.0,52,tellurium,134.9165557,
Te,136.0,52,tellurium,135.9201006,
Te,137.0,52,tellurium,136.9255989,
Te,138.0,52,tellurium,137.9294722,
Te,139.0,52,tellurium,138.9353672,
Te,140.0,52,tellurium,139.9394986,
I,108.0,53,iodine,107.9434816,
I,109.0,53,iodine,108.9380853,
I,110.0,53,iodine,109.935089,
I,111.0,53,iodine,110.9302692,
I,112.0,53,iodine,111.9280046,
I,113.0,53,iodine,112.9236501,
I,115.0,53,iodine,114.918048,
I,116.0,53,iodine,115.9168087,
I,117.0,53,iodine,116.9136483,
I,118.0,53,iodine,117.913074,
I,119.0,53,iodine,118.910074,
I,120.0,53,iodine,119.9100873,
I,121.0,53,iodine,120.9074051,
I,122.0,53,iodine,121.9075888,
I,123.0,53,iodine,122.9055885,
I,124.0,53,iodine,123.906209,
I,125.0,53,iodine,124.9046294,
I,126.0,53,iodine,125.9056233,
I,127.0,53,iodine,126.9044719,100.0
I,128.0,53,iodine,127.9058086,
I,129.0,53,iodine,128.9049837,0.0
I,130.0,53,iodine,129.9066702,
I,131.0,53,iodine,130.9061263,
I,132.0,53,iodine,131.9079935,
I,133.0,53,iodine,132.907797,
I,134.0,53,iodine,133.9097588,
I,135.0,53,iodine,134.9100488,
I,136.0,53,iodine,135.9146044,
I,137.0,53,iodine,136.9180282,
I,138.0,53,iodine,137.9227264,
I,139.0,53,iodine,138.9265062,
I,140.0,53,iodine,139.931727,
I,142.0,53,iodine,141.941202,
Xe,109.0,54,xenon,108.9504349,
Xe,110.0,54,xenon,109.9442631,
Xe,111.0,54,xenon,110.9416072,
Xe,112.0,54,xenon,111.935559,
Xe,113.0,54,xenon,112.9332217,
Xe,114.0,54,xenon,113.9279803,
Xe,115.0,54,xenon,114.9262939,
Xe,116.0,54,xenon,115.9215811,
Xe,117.0,54,xenon,116.9203588,
Xe,118.0,54,xenon,117.9161787,
Xe,119.0,54,xenon,118.9154107,
Xe,120.0,54,xenon,119.9117843,
Xe,121.0,54,xenon,120.911453,
Xe,122.0,54,xenon,121.9083677,
Xe,123.0,54,xenon,122.9084818,
Xe,124.0,54,xenon,123.905892,0.09
Xe,125.0,54,xenon,124.9063944,
Xe,126.0,54,xenon,125.9042983,0.09
Xe,127.0,54,xenon,126.9051829,
Xe,128.0,54,xenon,127.903531,1.92
Xe,129.0,54,xenon,128.9047809,26.44
Xe,130.0,54,xenon,129.9035093,4.08
Xe,131.0,54,xenon,130.9050841,21.18
Xe,132.0,54,xenon,131.9041551,26.89
Xe,133.0,54,xenon,132.9059108,
Xe,134.0,54,xenon,133.9053947,10.44
Xe,135.0,54,xenon,134.9072278,
Xe,136.0,54,xenon,135.9072145,8.87
Xe,137.0,54,xenon,136.9115578,
Xe,138.0,54,xenon,137.9141463,
Xe,139.0,54,xenon,138.9187922,
Xe,140.0,54,xenon,139.9216458,
Xe,141.0,54,xenon,140.9267872,
Xe,142.0,54,xenon,141.9299731,
Xe,143.0,54,xenon,142.9353696,
Xe,144.0,54,xenon,143.9389451,
Xe,145.0,54,xenon,144.9447196,
Xe,146.0,54,xenon,145.9485182,
Cs,112.0,55,caesium,111.9503086,
Cs,113.0,55,caesium,112.9444291,
Cs,114.0,55,caesium,113.9412962,
Cs,117.0,55,caesium,116.9286167,
Cs,118.0,55,caesium,117.9265595,
Cs,119.0,55,caesium,118.9223773,
Cs,120.0,55,caesium,119.9206773,
Cs,121.0,55,caesium,120.9172272,
Cs,122.0,55,caesium,121.9161081,
Cs,123.0,55,caesium,122.9129961,
Cs,124.0,55,caesium,123.9122578,
Cs,125.0,55,caesium,124.909728,
Cs,126.0,55,caesium,125.9094461,
Cs,127.0,55,caesium,126.9074174,
Cs,128.0,55,caesium,127.9077487,
Cs,129.0,55,caesium,128.9060657,
Cs,130.0,55,caesium,129.9067093,
Cs,131.0,55,caesium,130.9054649,
Cs,132.0,55,caesium,131.9064339,
Cs,133.0,55,caesium,132.905452,100.0
Cs,134.0,55,caesium,133.9067185,0.0
Cs,135.0,55,caesium,134.905977,0.0
Cs,136.0,55,caesium,135.9073114,
Cs,137.0,55,caesium,136.9070892,0.0
Cs,138.0,55,caesium,137.9110171,
Cs,139.0,55,caesium,138.9133638,
Cs,140.0,55,caesium,139.9172831,
Cs,141.0,55,caesium,140.9200455,
Cs,142.0,55,caesium,141.924296,
Cs,143.0,55,caesium,142.9273493,
Cs,144.0,55,caesium,143.9320763,
Cs,145.0,55,caesium,144.9355274,
Cs,146.0,55,caesium,145.9403443,
Cs,147.0,55,caesium,146.9441562,
Cs,148.0,55,caesium,147.9492251,
Ba,114.0,56,barium,113.9506604,
Ba,117.0,56,barium,116.9381406,
Ba,119.0,56,barium,118.9306597,
Ba,120.0,56,barium,119.926045,
Ba,121.0,56,barium,120.9240523,
Ba,122.0,56,barium,121.919904,
Ba,123.0,56,barium,122.9187811,
Ba,124.0,56,barium,123.9150936,
Ba,125.0,56,barium,124.9144718,
Ba,126.0,56,barium,125.9112502,
Ba,127.0,56,barium,126.9110913,
Ba,128.0,56,barium,127.908342,
Ba,129.0,56,barium,128.9086808,
Ba,130.0,56,barium,129.9063207,0.106
Ba,131.0,56,barium,130.906941,
Ba,132.0,56,barium,131.9050611,0.101
Ba,133.0,56,barium,132.9060074,0.0
Ba,134.0,56,barium,133.9045082,2.417
Ba,135.0,56,barium,134.9056884,6.592
Ba,136.0,56,barium,135.9045757,7.854
Ba,137.0,56,barium,136.9058271,11.232
Ba,138.0,56,barium,137.905247,71.698
Ba,139.0,56,barium,138.9088411,
Ba,140.0,56,barium,139.9106057,
Ba,141.0,56,barium,140.9144033,
Ba,142.0,56,barium,141.9164324,
Ba,143.0,56,barium,142.9206253,
Ba,144.0,56,barium,143.9229549,
Ba,145.0,56,barium,144.9275184,
Ba,146.0,56,barium,145.9302837,
Ba,147.0,56,barium,146.9353039,
Ba,148.0,56,barium,147.9381706,
La,124.0,57,lanthanum,123.9245743,
La,125.0,57,lanthanum,124.9208159,
La,126.0,57,lanthanum,125.9195127,
La,127.0,57,lanthanum,126.9163751,
La,128.0,57,lanthanum,127.9155921,
La,129.0,57,lanthanum,128.9126944,
La,130.0,57,lanthanum,129.9123694,
La,131.0,57,lanthanum,130.91007,
La,132.0,57,lanthanum,131.910119,
La,133.0,57,lanthanum,132.908218,
La,134.0,57,lanthanum,133.908514,
La,135.0,57,lanthanum,134.9069844,
La,136.0,57,lanthanum,135.907635,
La,137.0,57,lanthanum,136.9064504,0.0
La,138.0,57,lanthanum,137.9071149,0.09
La,139.0,57,lanthanum,138.9063563,99.91
La,140.0,57,lanthanum,139.9094806,
La,141.0,57,lanthanum,140.910966,
La,142.0,57,lanthanum,141.9140909,
La,143.0,57,lanthanum,142.9160795,
La,144.0,57,lanthanum,143.9196456,
La,145.0,57,lanthanum,144.9218081,
La,146.0,57,lanthanum,145.9258752,
La,147.0,57,lanthanum,146.9284178,
La,148.0,57,lanthanum,147.9326794,
La,149.0,57,lanthanum,148.9353513,
Ce,126.0,58,cerium,125.923971,
Ce,127.0,58,cerium,126.922727,
Ce,128.0,58,cerium,127.918911,
Ce,129.0,58,cerium,128.918102,
Ce,130.0,58,cerium,129.914736,
Ce,131.0,58,cerium,130.9144295,
Ce,132.0,58,cerium,131.9114638,
Ce,133.0,58,cerium,132.9115204,
Ce,134.0,58,cerium,133.9089281,
Ce,135.0,58,cerium,134.9091606,
Ce,136.0,58,cerium,135.9071292,0.185
Ce,137.0,58,cerium,136.9077624,
Ce,138.0,58,cerium,137.9059911,0.251
Ce,139.0,58,cerium,138.9066551,
Ce,140.0,58,cerium,139.9054431,88.45
Ce,141.0,58,cerium,140.9082807,
Ce,142.0,58,cerium,141.9092504,11.114
Ce,143.0,58,cerium,142.9123921,
Ce,144.0,58,cerium,143.9136529,
Ce,145.0,58,cerium,144.9172652,
Ce,146.0,58,cerium,145.9188024,
Ce,147.0,58,cerium,146.9226899,
Ce,148.0,58,cerium,147.9244242,
Ce,149.0,58,cerium,148.9284269,
Ce,150.0,58,cerium,149.930384,
Ce,151.0,58,cerium,150.9342722,
Pr,128.0,59,praesodymium,127.928791,
Pr,129.0,59,praesodymium,128.925095,
Pr,130.0,59,praesodymium,129.92359,
Pr,131.0,59,praesodymium,130.920235,
Pr,132.0,59,praesodymium,131.919255,
Pr,133.0,59,praesodymium,132.9163306,
Pr,134.0,59,praesodymium,133.9156967,
Pr,135.0,59,praesodymium,134.9131118,
Pr,136.0,59,praesodymium,135.9126775,
Pr,137.0,59,praesodymium,136.9106792,
Pr,138.0,59,praesodymium,137.9107544,
Pr,139.0,59,praesodymium,138.9089408,
Pr,140.0,59,praesodymium,139.9090803,
Pr,141.0,59,praesodymium,140.9076576,100.0
Pr,142.0,59,praesodymium,141.9100496,
Pr,143.0,59,praesodymium,142.9108228,
Pr,144.0,59,praesodymium,143.9133109,
Pr,145.0,59,praesodymium,144.9145182,
Pr,146.0,59,praesodymium,145.9176799,
Pr,147.0,59,praesodymium,146.9190075,
Pr,148.0,59,praesodymium,147.9221301,
Pr,149.0,59,praesodymium,148.9237361,
Pr,150.0,59,praesodymium,149.9266765,
Pr,151.0,59,praesodymium,150.9283093,
Pr,152.0,59,praesodymium,151.9315529,
Pr,153.0,59,praesodymium,152.9339035,
Pr,154.0,59,praesodymium,153.9375257,
Pr,155.0,59,praesodymium,154.9405093,
Nd,130.0,60,neodymium,129.928506,
